id,start,availability,production,quality,c1,c2,c3,c4,c5
el,456,91,80,83,0,0,0,6,0
el,464,80,71,78,0,8,0,5,0
el,472,84,77,83,0,2,0,8,0
el,480,81,72,76,0,6,3,0,0
el,488,73,66,72,0,1,8,0,0
el,496,83,73,76,0,0,3,0,0
el,504,92,83,87,2,0,0,0,2
el,512,100,91,98,0,0,0,0,0
el,520,89,80,88,0,0,0,7,0
el,528,84,75,83,0,7,0,3,0
el,536,73,67,72,0,13,0,4,0
el,544,77,69,74,0,8,0,7,0
el,552,83,75,82,0,3,8,0,0
el,560,89,77,80,0,3,4,0,0
el,568,78,68,70,0,8,6,0,0
el,576,88,78,80,0,8,0,0,0
el,584,88,78,87,0,0,8,0,0
el,592,89,78,81,0,5,2,0,0
el,600,83,73,77,0,11,0,0,0
el,608,94,85,92,0,2,0,2,0
el,616,89,80,88,0,0,0,7,0
el,624,97,86,92,0,0,2,0,0
el,632,80,73,79,0,5,8,0,0
el,640,70,61,63,0,16,3,0,0
el,648,63,56,59,0,18,0,6,0
el,656,91,81,90,0,1,0,5,0
el,664,81,73,80,0,0,6,6,0
el,672,91,79,82,4,0,0,2,4
el,680,100,89,98,0,0,0,0,0
el,688,100,89,99,0,0,0,0,0
el,696,84,76,83,0,0,0,10,0
el,704,77,68,75,0,0,0,15,0
el,712,84,76,83,0,0,0,10,0
el,720,95,86,94,0,2,0,1,0
el,728,77,69,74,0,5,2,3,0
el,736,34,30,34,0,0,8,21,0
el,744,53,45,45,0,0,1,13,0
el,752,95,86,93,0,0,0,0,0
el,760,100,90,99,0,0,0,0,0
el,768,97,87,95,0,2,0,0,0
el,776,89,79,88,0,7,0,0,0
el,784,80,72,79,0,0,0,7,0
el,792,66,59,65,0,0,0,16,0
el,800,89,81,88,0,5,0,2,0
el,808,77,68,76,0,15,0,0,0
el,816,97,87,95,0,2,0,0,0
el,824,92,83,91,0,5,0,0,0
el,832,95,86,92,0,3,0,0,0
el,840,88,78,85,2,0,6,0,2
el,848,80,72,78,0,0,8,5,0
el,856,78,68,70,0,5,1,8,0
el,864,86,77,82,0,5,2,2,0
el,872,72,64,67,0,6,5,7,0
el,880,75,66,72,0,5,3,8,0
el,888,88,78,80,0,0,8,0,0
el,896,98,87,92,0,0,1,0,0
el,904,100,90,99,0,0,0,0,0
el,912,91,81,89,0,0,0,6,0
el,920,94,84,92,0,2,0,2,0
el,928,61,55,60,0,25,0,0,0
el,936,67,61,66,0,21,0,0,0
el,944,92,83,91,0,5,0,0,0
el,952,95,86,94,0,3,0,0,0
el,960,100,92,99,0,0,0,0,0
el,968,91,83,89,0,6,0,0,0
el,976,89,79,88,0,7,0,0,0
el,984,73,66,72,0,8,0,3,0
el,992,64,57,63,0,7,0,8,0
el,1000,53,48,53,0,18,0,4,0
el,1008,77,68,76,4,3,0,0,4
el,1016,95,86,94,0,0,0,0,0
el,1024,95,85,94,0,3,0,0,0
el,1032,95,87,94,0,3,0,0,0
el,1040,94,85,93,0,4,0,0,0
el,1048,75,68,74,0,6,0,2,0
el,1056,58,52,57,0,13,0,6,0
el,1064,77,70,74,0,3,0,0,0
el,1072,66,58,63,0,0,6,0,0
el,1080,77,70,73,0,3,0,0,0
el,1088,84,75,84,0,6,0,1,0
el,1096,67,60,67,0,6,0,15,0
el,1104,81,72,80,0,0,0,12,0
el,1112,89,81,88,0,7,0,0,0
el,1120,91,81,89,0,6,0,0,0
el,1128,84,75,83,0,6,0,4,0
el,1136,78,70,77,0,0,0,14,0
el,1144,94,83,93,0,0,0,4,0
el,1152,100,90,99,0,0,0,0,0
el,1160,89,81,88,0,7,0,0,0
el,1168,86,77,84,0,9,0,0,0
el,1176,84,76,82,2,5,3,0,2
el,1184,84,75,80,0,1,9,0,0
el,1192,75,67,67,0,8,8,0,0
el,1200,81,70,73,0,10,2,0,0
el,1208,83,74,80,0,11,0,0,0
el,1216,84,76,83,0,10,0,0,0
el,1224,91,81,89,0,6,0,0,0
el,1232,91,81,89,0,6,0,0,0
el,1240,92,83,90,0,1,0,4,0
el,1248,81,74,81,0,5,0,7,0
el,1256,100,90,98,0,0,0,0,0
el,1264,83,75,82,0,0,0,3,0
el,1272,64,58,64,0,9,0,8,0
el,1280,66,59,65,0,17,0,5,0
el,1288,83,73,82,0,3,0,8,0
el,1296,97,87,95,0,0,0,2,0
el,1304,100,89,99,0,0,0,0,0
el,1312,94,84,92,0,4,0,0,0
el,1320,83,74,82,0,6,0,5,0
el,1328,81,74,80,0,2,0,10,0
el,1336,66,58,62,0,8,6,8,0
el,1344,83,73,77,4,3,4,0,4
el,1352,95,84,88,0,3,0,0,0
el,1360,95,86,93,0,3,0,0,0
el,1368,81,73,81,0,4,0,0,0
el,1376,78,70,77,0,0,0,6,0
el,1384,55,50,54,0,0,0,13,0
el,1392,81,72,80,0,0,0,1,0
el,1400,89,81,88,0,0,0,6,0
el,1408,83,74,82,0,7,0,4,0
el,1416,86,78,85,0,2,0,7,0
el,1424,89,82,88,0,3,0,4,0
el,1432,89,78,88,0,7,0,0,0
el,1440,92,82,91,0,0,0,0,0
el,1448,73,67,72,0,0,0,9,0
el,1456,69,62,68,0,0,0,12,0
el,1464,78,70,77,0,0,0,7,0
el,1472,92,83,91,0,5,0,0,0
el,1480,78,70,77,0,7,0,7,0
el,1488,77,68,76,0,7,0,8,0
el,1496,100,90,99,0,0,0,0,0
el,1504,97,88,96,0,0,0,2,0
el,1512,72,64,71,2,8,0,8,2
el,1520,83,75,81,0,9,0,2,0
el,1528,92,82,88,0,0,5,0,0
el,1536,92,81,84,0,0,5,0,0
el,1544,80,71,74,0,5,8,0,0
el,1552,84,72,71,0,5,5,0,0
el,1560,83,74,80,0,3,8,0,0
el,1568,83,72,75,0,11,0,0,0
el,1576,97,89,95,0,2,0,0,0
el,1584,77,68,75,0,15,0,0,0
el,1592,89,80,86,0,5,2,0,0
el,1600,91,82,87,0,0,6,0,0
el,1608,100,89,95,0,0,0,0,0
el,1616,100,91,99,0,0,0,0,0
el,1624,94,85,92,0,4,0,0,0
el,1632,67,60,65,0,11,0,10,0
el,1640,61,55,56,0,7,5,13,0
el,1648,83,72,77,0,4,5,2,0
el,1656,98,87,90,0,1,0,0,0
el,1664,75,68,73,0,14,0,2,0
el,1672,73,67,72,0,11,0,6,0
el,1680,91,82,89,4,2,0,0,4
el,1688,78,70,77,0,6,0,8,0
el,1696,95,86,93,0,0,0,3,0
el,1704,80,71,75,0,0,5,8,0
el,1712,89,79,87,0,0,7,0,0
el,1720,100,89,94,0,0,0,0,0
el,1728,88,79,87,0,5,0,3,0
el,1736,83,75,82,0,5,0,6,0
el,1744,97,86,96,0,2,0,0,0
el,1752,84,76,83,0,8,0,2,0
el,1760,84,76,84,0,2,0,8,0
el,1768,98,87,97,0,0,0,1,0
el,1776,84,77,83,0,10,0,0,0
el,1784,70,64,69,0,13,0,6,0
el,1792,94,84,92,0,0,0,4,0
el,1800,80,72,79,0,7,0,6,0
el,1808,81,73,76,0,3,3,6,0
el,1816,81,72,77,0,6,6,0,0
el,1824,94,84,86,0,0,4,0,0
el,1832,88,79,86,0,0,8,0,0
el,1840,100,86,90,0,0,0,0,0
el,1848,100,90,96,2,0,0,0,2
el,1856,88,79,87,0,7,0,1,0
el,1864,88,79,86,0,0,0,8,0
el,1872,78,70,77,0,6,0,2,0
el,1880,72,63,71,0,0,0,11,0
el,1888,63,56,61,0,8,0,16,0
el,1896,80,71,78,0,10,0,3,0
el,1904,89,80,88,0,4,0,3,0
el,1912,77,70,75,0,7,0,8,0
el,1920,81,74,80,0,9,0,3,0
el,1928,81,72,80,0,4,0,8,0
el,1936,81,74,80,0,4,0,8,0
el,1944,81,73,80,0,9,0,3,0
el,1952,91,80,90,0,6,0,0,0
el,1960,89,80,88,0,3,0,4,0
el,1968,78,70,77,0,6,0,8,0
el,1976,89,80,88,0,3,0,0,0
el,1984,78,70,77,0,5,0,1,0
el,1992,59,54,59,0,7,0,11,0
el,2000,72,64,71,0,0,0,10,0
el,2008,100,90,99,0,0,0,0,0
el,2016,89,80,88,4,3,0,0,4
el,2024,83,75,82,0,11,0,0,0
el,2032,98,89,97,0,1,0,0,0
el,2040,84,76,81,0,8,2,0,0
el,2048,75,67,72,0,6,7,0,0
el,2056,88,76,78,0,0,0,0,0
el,2064,77,68,73,0,0,7,0,0
el,2072,91,80,83,0,0,1,0,0
el,2080,100,90,98,0,0,0,0,0
el,2088,98,89,97,0,1,0,0,0
el,2096,86,78,85,0,8,0,1,0
el,2104,67,61,66,0,9,0,12,0
el,2112,63,57,61,0,14,0,10,0
el,2120,94,84,92,0,0,0,4,0
el,2128,100,90,99,0,0,0,0,0
el,2136,97,87,92,0,0,2,0,0
el,2144,78,70,78,0,6,8,0,0
el,2152,80,69,74,0,6,0,7,0
el,2160,83,76,82,0,4,0,7,0
el,2168,88,79,84,0,3,2,3,0
el,2176,92,82,88,0,0,5,0,0
el,2184,94,84,92,2,0,0,0,2
el,2192,88,79,86,0,0,0,0,0
el,2200,88,79,86,0,0,0,0,0
el,2208,69,62,67,0,6,4,2,0
el,2216,72,62,67,0,4,5,8,0
el,2224,89,78,82,0,0,0,7,0
el,2232,80,71,78,0,5,0,8,0
el,2240,77,68,73,0,7,6,2,0
el,2248,86,76,78,0,7,2,0,0
el,2256,89,81,87,0,0,0,5,0
el,2264,63,57,61,0,8,0,8,0
el,2272,77,69,75,0,5,0,2,0
el,2280,86,78,84,0,3,0,0,0
el,2288,95,87,94,0,0,0,3,0
el,2296,83,74,80,0,0,3,8,0
el,2304,92,81,86,0,0,4,1,0
el,2312,92,83,90,0,5,0,0,0
el,2320,81,73,80,0,12,0,0,0
el,2328,94,86,92,0,4,0,0,0
el,2336,88,79,86,0,8,0,0,0
el,2344,88,78,86,0,0,0,8,0
el,2352,67,60,66,4,0,1,16,4
el,2360,69,60,63,0,7,8,5,0
el,2368,81,72,73,0,1,7,4,0
el,2376,81,71,74,0,7,0,5,0
el,2384,89,80,88,0,5,0,2,0
el,2392,88,77,86,0,0,0,8,0
el,2400,95,86,94,0,0,0,3,0
el,2408,92,83,91,0,0,0,5,0
el,2416,92,83,91,0,0,0,5,0
el,2424,100,90,99,0,0,0,0,0
el,2432,91,81,90,0,0,0,6,0
el,2440,73,67,73,0,1,0,16,0
el,2448,58,50,52,0,16,5,6,0
el,2456,59,53,53,0,8,18,0,0
el,2464,72,62,62,0,8,10,0,0
el,2472,100,87,90,0,0,0,0,0
el,2480,95,86,93,0,2,0,1,0
el,2488,78,69,77,0,7,0,7,0
el,2496,97,87,96,0,0,0,2,0
el,2504,80,72,79,0,5,0,8,0
el,2512,92,84,91,0,4,0,1,0
el,2520,59,54,58,2,14,0,10,2
el,2528,78,70,77,0,1,0,13,0
el,2536,89,81,87,0,0,0,7,0
el,2544,94,84,91,0,0,0,4,0
el,2552,89,81,86,0,0,7,0,0
el,2560,92,80,86,0,1,4,0,0
el,2568,88,76,80,0,8,0,0,0
el,2576,95,87,93,0,3,0,0,0
el,2584,78,70,77,0,6,0,0,0
el,2592,88,78,86,0,1,0,0,0
el,2600,77,69,75,0,7,0,0,0
el,2608,88,80,86,0,0,0,0,0
el,2616,81,73,79,0,0,3,5,0
el,2624,72,63,66,0,0,3,15,0
el,2632,92,84,91,0,0,0,5,0
el,2640,92,83,91,0,0,0,0,0
el,2648,72,64,69,0,0,2,8,0
el,2656,61,55,60,0,0,8,14,0
el,2664,92,81,84,0,2,0,3,0
el,2672,75,68,73,0,8,0,8,0
el,2680,91,82,88,0,2,0,4,0
el,2688,94,84,93,4,0,0,0,4
el,2696,88,79,86,0,8,0,0,0
el,2704,88,78,87,0,8,0,0,0
el,2712,100,90,99,0,0,0,0,0
el,2720,95,86,94,0,0,0,3,0
el,2728,69,62,68,0,0,0,20,0
el,2736,58,52,57,0,7,0,20,0
el,2744,84,75,83,0,0,0,10,0
el,2752,89,81,88,0,7,0,0,0
el,2760,97,87,95,0,2,0,0,0
el,2768,91,82,88,0,0,6,0,0
el,2776,77,70,75,0,0,7,8,0
el,2784,89,79,81,0,0,0,7,0
el,2792,84,76,80,0,4,3,3,0
el,2800,58,52,56,0,6,7,14,0
el,2808,94,83,85,0,0,0,4,0
el,2816,88,80,85,0,0,0,8,0
el,2824,98,88,95,0,0,1,0,0
el,2832,72,63,68,0,0,5,13,0
el,2840,72,64,69,0,7,0,11,0
el,2848,83,74,81,0,6,0,5,0
el,2856,81,73,80,2,6,0,4,2
el,2864,77,69,75,0,7,0,8,0
el,2872,88,80,87,0,4,0,4,0
el,2880,98,88,97,0,1,0,0,0
el,2888,88,77,87,0,8,0,0,0
el,2896,77,69,76,0,2,0,13,0
el,2904,78,71,76,0,0,0,14,0
el,2912,83,74,81,0,0,4,7,0
el,2920,97,85,90,0,0,2,0,0
el,2928,100,89,97,0,0,0,0,0
el,2936,100,91,98,0,0,0,0,0
el,2944,88,79,87,0,0,0,8,0
el,2952,95,86,94,0,0,0,3,0
el,2960,86,77,83,0,0,2,7,0
el,2968,73,66,69,0,0,9,8,0
el,2976,55,48,50,0,0,13,16,0
el,2984,78,67,67,0,0,4,10,0
el,2992,97,87,89,0,0,2,0,0
el,3000,88,79,87,0,0,8,0,0
el,3008,100,89,94,0,0,0,0,0
el,3016,100,90,99,0,0,0,0,0
el,3024,94,84,93,4,0,0,0,4
el,3032,70,63,70,0,7,0,8,0
el,3040,73,66,73,0,7,0,2,0
el,3048,77,68,76,0,7,0,0,0
el,3056,98,89,95,0,0,1,0,0
el,3064,88,78,87,0,0,8,0,0
el,3072,83,72,72,0,0,11,0,0
el,3080,80,68,69,0,0,13,0,0
el,3088,92,82,84,0,0,5,0,0
el,3096,98,87,92,0,0,0,1,0
el,3104,67,62,66,0,6,0,15,0
el,3112,61,55,60,0,0,0,25,0
el,3120,88,79,87,0,0,0,8,0
el,3128,94,85,92,0,0,0,4,0
el,3136,89,81,88,0,0,0,7,0
el,3144,100,90,99,0,0,0,0,0
el,3152,84,77,83,0,3,0,7,0
el,3160,61,55,60,0,19,0,6,0
el,3168,92,82,91,0,5,0,0,0
el,3176,84,76,83,0,3,0,7,0
el,3184,91,81,89,0,4,0,2,0
el,3192,91,82,90,2,0,0,4,2
el,3200,83,72,80,0,0,0,7,0
el,3208,77,69,75,0,0,7,0,0
el,3216,67,57,59,0,4,1,8,0
el,3224,72,65,70,0,7,0,3,0
el,3232,83,74,81,0,4,0,6,0
el,3240,78,70,77,0,6,0,8,0
el,3248,95,86,94,0,0,0,3,0
el,3256,88,79,87,0,0,0,8,0
el,3264,92,82,91,0,0,0,5,0
el,3272,78,71,77,0,4,0,10,0
el,3280,66,58,65,0,5,0,17,0
el,3288,81,73,76,0,0,5,7,0
el,3296,100,89,96,0,0,0,0,0
el,3304,89,79,88,0,2,0,5,0
el,3312,75,68,73,0,6,0,10,0
el,3320,88,78,87,0,0,0,8,0
el,3328,86,77,85,0,7,0,2,0
el,3336,81,72,80,0,6,0,6,0
el,3344,75,68,74,0,4,0,12,0
el,3352,80,71,78,0,5,0,8,0
el,3360,88,79,86,4,0,0,4,4
el,3368,100,91,99,0,0,0,0,0
el,3376,98,87,95,0,0,1,0,0
el,3384,64,58,63,0,2,8,13,0
el,3392,55,46,48,0,6,1,22,0
el,3400,98,89,97,0,0,0,1,0
el,3408,78,70,77,0,0,0,14,0
el,3416,70,64,69,0,0,0,19,0
el,3424,84,76,83,0,3,0,7,0
el,3432,88,79,86,0,8,0,0,0
el,3440,95,86,94,0,0,0,3,0
el,3448,81,74,80,0,7,0,5,0
el,3456,92,85,91,0,0,0,5,0
el,3464,75,67,73,0,12,0,4,0
el,3472,89,80,88,0,7,0,0,0
el,3480,94,82,89,0,0,4,0,0
el,3488,77,68,76,0,0,8,7,0
el,3496,81,71,73,0,7,0,5,0
el,3504,92,82,91,0,5,0,0,0
el,3512,91,83,90,0,6,0,0,0
el,3520,95,86,94,0,3,0,0,0
el,3528,78,70,77,2,7,0,0,2
el,3536,88,80,86,0,0,0,0,0
el,3544,91,81,90,0,0,0,1,0
el,3552,80,72,76,0,0,5,8,0
el,3560,88,79,83,0,0,6,2,0
el,3568,95,82,86,0,3,0,0,0
el,3576,72,64,66,0,8,5,0,0
el,3584,72,63,67,0,4,5,1,0
el,3592,75,64,67,0,0,0,8,0
el,3600,80,72,77,0,2,0,6,0
el,3608,94,85,92,0,4,0,0,0
el,3616,100,89,99,0,0,0,0,0
el,3624,89,81,88,0,7,0,0,0
el,3632,98,89,97,0,1,0,0,0
el,3640,91,82,88,0,0,0,6,0
el,3648,88,79,86,0,0,0,8,0
el,3656,84,75,82,0,8,0,2,0
el,3664,81,74,79,0,4,7,0,0
el,3672,88,75,78,0,0,0,0,0
el,3680,72,64,69,0,7,0,0,0
el,3688,88,79,86,0,0,0,0,0
el,3696,86,77,85,4,0,0,0,4
el,3704,100,89,96,0,0,0,0,0
el,3712,78,69,73,0,4,10,0,0
el,3720,73,64,66,0,9,5,0,0
el,3728,88,76,79,0,0,0,0,0
el,3736,86,77,83,0,2,0,0,0
el,3744,77,69,76,0,15,0,0,0
el,3752,81,73,80,0,12,0,0,0
el,3760,88,78,86,0,8,0,0,0
el,3768,97,88,96,0,2,0,0,0
el,3776,100,90,99,0,0,0,0,0
el,3784,98,89,97,0,1,0,0,0
el,3792,73,66,72,0,9,0,8,0
el,3800,72,65,70,0,7,0,11,0
el,3808,80,72,78,0,8,0,5,0
el,3816,94,84,93,0,4,0,0,0
el,3824,100,91,98,0,0,0,0,0
el,3832,100,90,99,0,0,0,0,0
el,3840,75,68,74,0,6,0,5,0
el,3848,75,67,74,0,0,0,8,0
el,3856,75,68,74,0,0,0,8,0
el,3864,84,76,83,2,7,0,1,2
el,3872,86,78,85,0,9,0,0,0
el,3880,97,87,95,0,2,0,0,0
el,3888,88,78,86,0,0,8,0,0
el,3896,91,79,79,0,0,6,0,0
el,3904,94,81,84,0,0,4,0,0
el,3912,91,81,84,0,6,0,0,0
el,3920,89,81,87,0,5,0,2,0
el,3928,78,71,77,0,0,0,14,0
el,3936,81,73,80,0,0,0,12,0
el,3944,81,73,77,0,0,3,9,0
el,3952,63,56,62,0,0,8,16,0
el,3960,98,85,89,0,0,0,1,0
el,3968,83,75,80,0,8,0,3,0
el,3976,67,61,66,0,3,0,18,0
el,3984,69,61,68,0,0,0,20,0
el,3992,88,79,86,0,0,0,8,0
el,4000,88,78,86,0,0,0,8,0
el,4008,91,81,90,0,0,0,6,0
el,4016,100,91,98,0,0,0,0,0
el,4024,78,69,77,0,7,0,7,0
el,4032,78,69,76,4,2,1,11,4
el,4040,59,53,59,0,10,8,8,0
el,4048,72,61,63,0,13,1,4,0
el,4056,92,81,89,0,5,0,0,0
el,4064,91,82,88,0,0,0,6,0
el,4072,97,86,96,0,0,0,2,0
el,4080,100,90,99,0,0,0,0,0
el,4088,55,49,54,0,18,0,11,0
el,4096,72,65,71,0,7,0,11,0
el,4104,92,81,89,0,0,4,1,0
el,4112,88,78,85,0,0,7,1,0
el,4120,78,68,70,0,6,0,8,0
el,4128,70,63,69,0,13,0,6,0
el,4136,77,69,76,0,9,0,6,0
el,4144,78,70,77,0,1,0,7,0
el,4152,88,79,86,0,0,0,0,0
el,4160,88,80,87,0,7,0,0,0
el,4168,81,74,80,0,5,0,7,0
el,4176,98,88,97,0,0,0,1,0
el,4184,91,80,89,0,6,0,0,0
el,4192,75,67,74,0,16,0,0,0
el,4200,78,70,77,2,12,0,0,2
el,4208,94,85,93,0,4,0,0,0
el,4216,92,83,91,0,0,0,5,0
el,4224,81,74,80,0,6,0,6,0
el,4232,89,79,88,0,7,0,0,0
el,4240,80,71,79,0,8,0,5,0
el,4248,83,73,78,0,0,3,8,0
el,4256,63,54,61,0,6,15,3,0
el,4264,77,65,62,0,6,3,6,0
el,4272,100,88,94,0,0,0,0,0
el,4280,100,89,98,0,0,0,0,0
el,4288,100,90,99,0,0,0,0,0
el,4296,89,79,88,0,7,0,0,0
el,4304,91,82,89,0,6,0,0,0
el,4312,75,68,74,0,14,0,2,0
el,4320,84,76,82,0,2,0,8,0
el,4328,83,75,80,0,4,6,1,0
el,4336,88,77,81,0,6,2,0,0
el,4344,80,70,75,0,8,5,0,0
el,4352,95,84,88,0,3,0,0,0
el,4360,97,87,92,0,0,2,0,0
el,4368,81,73,81,4,0,8,0,4
el,4376,80,69,71,0,0,0,13,0
el,4384,72,65,70,0,6,0,10,0
el,4392,75,67,74,0,5,0,3,0
el,4400,88,78,86,0,6,0,0,0
el,4408,100,90,98,0,0,0,0,0
el,4416,91,83,90,0,5,0,1,0
el,4424,84,77,84,0,2,0,8,0
el,4432,92,84,90,0,0,0,5,0
el,4440,75,68,74,0,0,0,16,0
el,4448,86,76,85,0,0,0,9,0
el,4456,88,79,86,0,0,0,8,0
el,4464,92,82,91,0,0,0,5,0
el,4472,77,70,76,0,6,0,9,0
el,4480,75,68,74,0,4,0,12,0
el,4488,83,74,78,0,0,3,8,0
el,4496,89,79,85,0,0,6,1,0
el,4504,100,88,91,0,0,0,0,0
el,4512,97,86,92,0,1,1,0,0
el,4520,67,61,67,0,13,8,0,0
el,4528,69,60,62,0,11,1,8,0
el,4536,91,81,89,2,5,0,1,2
el,4544,94,84,92,0,0,0,0,0
el,4552,86,77,84,0,0,0,1,0
el,4560,88,77,86,0,0,0,8,0
el,4568,98,90,97,0,0,0,1,0
el,4576,92,82,91,0,0,0,5,0
el,4584,88,79,87,0,0,0,8,0
el,4592,95,87,94,0,3,0,0,0
el,4600,84,74,78,0,6,4,0,0
el,4608,72,64,65,0,0,18,0,0
el,4616,89,75,74,0,6,1,0,0
el,4624,83,75,80,0,3,0,0,0
el,4632,88,79,86,0,0,0,0,0
el,4640,95,85,94,0,0,0,0,0
el,4648,100,89,98,0,0,0,0,0
el,4656,81,73,78,0,2,5,0,0
el,4664,67,60,63,0,7,6,0,0
el,4672,64,58,59,0,7,0,8,0
el,4680,88,80,86,0,2,0,2,0
el,4688,100,89,99,0,0,0,0,0
el,4696,91,82,89,0,0,0,1,0
el,4704,75,67,74,4,0,0,8,4
el,4712,72,64,71,0,8,0,0,0
el,4720,66,58,65,0,0,0,6,0
el,4728,59,54,58,0,6,0,8,0
el,4736,78,71,77,0,5,0,1,0
el,4744,84,76,83,0,4,0,0,0
el,4752,83,75,82,0,11,0,0,0
el,4760,88,78,83,0,4,4,0,0
el,4768,83,74,82,0,1,8,2,0
el,4776,70,61,63,0,10,1,8,0
el,4784,80,72,77,0,10,0,3,0
el,4792,80,71,78,0,5,0,8,0
el,4800,86,77,85,0,0,0,9,0
el,4808,89,81,88,0,0,0,7,0
el,4816,100,90,98,0,0,0,0,0
el,4824,100,91,99,0,0,0,0,0
el,4832,83,75,82,0,0,0,9,0
el,4840,64,57,64,0,0,0,15,0
el,4848,77,69,75,0,0,0,7,0
el,4856,70,63,69,0,6,0,5,0
el,4864,72,65,70,0,3,7,0,0
el,4872,86,75,79,2,0,6,0,2
el,4880,94,83,85,0,1,3,0,0
el,4888,88,79,85,0,8,0,0,0
el,4896,100,91,99,0,0,0,0,0
el,4904,83,75,82,0,0,0,11,0
el,4912,67,61,66,0,4,0,17,0
el,4920,75,67,74,0,6,0,10,0
el,4928,98,88,97,0,0,0,1,0
el,4936,67,61,66,0,12,0,9,0
el,4944,80,72,79,0,4,0,9,0
el,4952,98,87,97,0,0,0,1,0
el,4960,92,82,91,0,0,0,0,0
el,4968,69,62,68,0,7,0,5,0
el,4976,70,63,69,0,3,0,8,0
el,4984,81,74,79,0,4,0,6,0
el,4992,75,67,74,0,9,0,7,0
el,5000,94,85,92,0,4,0,0,0
el,5008,92,83,91,0,0,0,5,0
el,5016,86,78,83,0,1,0,8,0
el,5024,67,59,63,0,8,11,2,0
el,5032,88,75,77,0,0,8,0,0
el,5040,80,69,68,4,6,0,3,4
el,5048,70,63,69,0,11,0,8,0
el,5056,86,77,85,0,8,0,1,0
el,5064,84,76,83,0,2,0,8,0
el,5072,98,88,98,0,0,0,1,0
el,5080,78,71,76,0,8,6,0,0
el,5088,81,70,75,0,9,3,0,0
el,5096,97,86,94,0,0,0,2,0
el,5104,81,72,80,0,4,0,8,0
el,5112,81,74,80,0,8,0,4,0
el,5120,94,83,90,0,0,4,0,0
el,5128,88,77,81,0,0,2,6,0
el,5136,80,72,78,0,0,0,13,0
el,5144,80,71,78,0,7,0,6,0
el,5152,72,65,71,0,10,0,8,0
el,5160,92,83,91,0,3,0,2,0
el,5168,100,89,98,0,0,0,0,0
el,5176,100,92,99,0,0,0,0,0
el,5184,88,79,87,0,5,0,0,0
el,5192,80,72,79,0,5,0,0,0
el,5200,73,65,72,0,9,0,0,0
el,5208,45,41,45,2,25,0,0,2
el,5216,78,70,77,0,9,0,0,0
el,5224,100,88,99,0,0,0,0,0
el,5232,97,87,95,0,0,2,0,0
el,5240,94,83,87,0,0,4,0,0
el,5248,83,74,76,0,0,2,9,0
el,5256,69,63,67,0,0,7,13,0
el,5264,84,75,79,0,0,0,10,0
el,5272,58,52,57,0,3,0,16,0
el,5280,73,66,72,0,5,0,4,0
el,5288,100,90,99,0,0,0,0,0
el,5296,100,89,99,0,0,0,0,0
el,5304,100,91,99,0,0,0,0,0
el,5312,81,74,80,0,12,0,0,0
el,5320,61,55,60,0,21,0,0,0
el,5328,69,63,68,0,12,0,0,0
el,5336,86,78,85,0,1,0,0,0
el,5344,88,79,86,0,0,0,0,0
el,5352,86,76,85,0,7,0,0,0
