id,start,availability,production,quality,c1,c2,c3,c4,c5
el,217,88,81,88,0,0,0,0,0
el,218,88,77,86,0,0,0,0,0
el,219,88,80,87,0,0,0,0,0
el,220,88,78,88,0,0,0,0,0
el,221,88,77,88,0,0,0,0,0
el,222,88,77,85,0,0,0,0,0
el,223,88,80,87,0,0,0,0,0
el,224,88,79,88,0,0,0,0,0
el,225,100,86,98,0,0,0,0,0
el,226,100,90,98,0,0,0,0,0
el,227,100,90,100,0,0,0,0,0
el,228,100,94,99,0,0,0,0,0
el,229,88,73,85,0,1,0,0,0
el,230,88,80,86,0,1,0,0,0
el,231,88,79,88,0,1,0,0,0
el,232,88,79,84,0,1,0,0,0
el,233,88,77,87,0,1,0,0,0
el,234,88,77,88,0,1,0,0,0
el,235,88,78,87,0,1,0,0,0
el,236,88,78,88,0,1,0,0,0
el,237,88,78,87,0,1,0,0,0
el,238,88,76,87,0,1,0,0,0
el,239,88,79,88,0,1,0,0,0
el,240,100,91,99,0,0,0,0,0
el,241,100,88,98,0,0,0,0,0
el,242,100,88,100,0,0,0,0,0
el,243,100,90,98,0,0,0,0,0
el,244,100,89,99,0,0,0,0,0
el,245,100,89,99,0,0,0,0,0
el,246,100,90,98,0,0,0,0,0
el,247,100,91,99,0,0,0,0,0
el,248,88,77,87,0,1,0,0,0
el,249,88,79,85,0,1,0,0,0
el,250,88,79,88,0,1,0,0,0
el,251,88,78,88,0,1,0,0,0
el,252,88,79,85,0,1,0,0,0
el,253,88,80,85,0,1,0,0,0
el,254,75,70,73,0,2,0,0,0
el,255,75,69,74,0,2,0,0,0
el,256,75,68,74,0,2,0,0,0
el,257,75,66,75,0,2,0,0,0
el,258,75,70,75,0,2,0,0,0
el,259,75,68,74,0,2,0,0,0
el,260,75,70,74,0,2,0,0,0
el,261,75,66,74,0,2,0,0,0
el,262,88,78,86,0,1,0,0,0
el,263,88,78,87,0,1,0,0,0
el,264,88,79,86,0,1,0,0,0
el,265,75,71,75,0,2,0,0,0
el,266,75,66,74,0,2,0,0,0
el,267,75,68,74,0,2,0,0,0
el,268,88,79,85,0,1,0,0,0
el,269,88,81,86,0,1,0,0,0
el,270,75,68,73,0,1,0,0,0
el,271,75,69,75,0,1,0,0,0
el,272,75,68,75,0,1,0,0,0
el,273,75,67,74,0,1,0,0,0
el,274,88,79,88,0,0,0,0,0
el,275,88,78,84,0,0,0,0,0
el,276,88,79,85,0,0,0,0,0
el,277,88,77,86,0,0,0,0,0
el,278,88,83,85,0,0,0,0,0
el,279,88,79,86,0,0,0,0,0
el,280,88,82,87,0,0,0,0,0
el,281,88,79,88,0,0,0,0,0
el,282,88,78,87,0,0,0,0,0
el,283,88,79,86,0,0,0,0,0
el,284,88,76,76,0,0,0,0,0
el,285,75,68,74,0,0,1,0,0
el,286,75,67,74,0,0,1,0,0
el,287,75,64,61,0,0,1,0,0
el,288,75,65,68,0,0,1,0,0
el,289,63,55,61,0,0,2,0,0
el,290,63,55,63,0,0,2,0,0
el,291,75,62,63,0,0,1,0,0
el,292,63,52,53,0,1,1,0,0
el,293,63,51,52,0,1,1,0,0
el,294,63,52,53,0,1,1,0,0
el,295,63,56,56,0,1,1,0,0
el,296,63,56,56,0,1,1,0,0
el,297,63,57,57,0,1,1,0,0
el,298,63,54,59,0,1,1,0,0
el,299,88,77,85,0,0,1,0,0
el,300,100,88,88,0,0,0,0,0
el,301,100,84,89,0,0,0,0,0
el,302,88,75,76,0,1,0,0,0
el,303,88,79,77,0,1,0,0,0
el,304,88,75,77,0,1,0,0,0
el,305,88,79,78,0,1,0,0,0
el,306,88,76,80,0,1,0,0,0
el,307,88,78,80,0,1,0,0,0
el,308,88,77,79,0,1,0,0,0
el,309,88,79,82,0,1,0,0,0
el,310,100,88,95,0,0,0,0,0
el,311,100,89,96,0,0,0,0,0
el,312,88,79,84,0,1,0,0,0
el,313,88,79,84,0,1,0,0,0
el,314,88,79,85,0,1,0,0,0
el,315,88,78,84,0,1,0,0,0
el,316,88,77,86,0,1,0,0,0
el,317,88,76,87,0,1,0,0,0
el,318,88,78,87,0,1,0,0,0
el,319,100,90,99,0,0,0,0,0
el,320,100,91,97,0,0,0,0,0
el,321,100,89,100,0,0,0,0,0
el,322,100,90,97,0,0,0,0,0
el,323,100,89,99,0,0,0,0,0
el,324,100,91,100,0,0,0,0,0
el,325,100,90,97,0,0,0,0,0
el,326,100,92,99,0,0,0,0,0
el,327,100,89,98,0,0,0,0,0
el,328,100,86,97,0,0,0,0,0
el,329,100,89,97,0,0,0,0,0
el,330,100,91,100,0,0,0,0,0
el,331,100,92,98,0,0,0,0,0
el,332,100,92,99,0,0,0,0,0
el,333,100,91,99,0,0,0,0,0
el,334,100,94,98,0,0,0,0,0
el,335,100,91,97,0,0,0,0,0
el,336,88,80,87,1,0,0,0,1
el,337,88,79,88,1,0,0,0,1
el,338,88,80,87,1,0,0,0,1
el,339,88,80,85,1,0,0,0,1
el,340,100,89,98,0,0,0,0,0
el,341,100,91,98,0,0,0,0,0
el,342,100,95,99,0,0,0,0,0
el,343,100,94,97,0,0,0,0,0
el,344,100,87,98,0,0,0,0,0
el,345,75,72,74,0,1,0,0,0
el,346,75,64,74,0,1,0,0,0
el,347,75,62,69,0,1,0,0,0
el,348,75,65,66,0,1,0,0,0
el,349,63,58,62,0,1,1,0,0
el,350,63,55,62,0,1,1,0,0
el,351,63,57,62,0,1,1,0,0
el,352,63,58,63,0,0,1,1,0
el,353,63,53,62,0,0,1,1,0
el,354,63,57,62,0,0,1,1,0
el,355,63,55,61,0,0,1,1,0
el,356,63,52,62,0,0,1,1,0
el,357,63,54,62,0,0,1,1,0
el,358,63,53,61,0,0,1,1,0
el,359,63,57,62,0,0,1,1,0
el,360,63,54,63,0,0,1,1,0
el,361,63,55,62,0,0,1,1,0
el,362,63,56,62,0,0,1,1,0
el,363,63,57,62,0,0,1,1,0
el,364,75,62,61,0,0,0,1,0
el,365,88,75,76,0,0,0,0,0
el,366,88,75,75,0,0,0,0,0
el,367,75,60,63,0,1,0,0,0
el,368,75,64,66,0,1,0,0,0
el,369,75,68,68,0,1,0,0,0
el,370,88,78,82,0,1,0,0,0
el,371,88,77,82,0,1,0,0,0
el,372,88,80,81,0,1,0,0,0
el,373,88,82,85,0,1,0,0,0
el,374,88,80,84,0,1,0,0,0
el,375,88,77,86,0,1,0,0,0
el,376,88,79,87,0,1,0,0,0
el,377,88,78,82,0,1,0,0,0
el,378,88,76,86,0,0,0,1,0
el,379,88,76,87,0,0,0,1,0
el,380,88,83,85,0,0,0,1,0
el,381,88,82,86,0,0,0,1,0
el,382,88,80,87,0,0,0,1,0
el,383,88,78,86,0,0,0,1,0
el,384,88,78,87,0,0,0,1,0
el,385,88,74,87,0,0,0,1,0
el,386,88,76,86,0,0,0,1,0
el,387,88,81,88,0,0,0,1,0
el,388,88,80,86,0,0,0,1,0
el,389,88,82,86,0,0,0,1,0
el,390,88,81,86,0,0,0,1,0
el,391,88,81,85,0,0,0,1,0
el,392,88,77,87,0,0,0,1,0
el,393,88,82,86,0,0,0,1,0
el,394,88,79,86,0,0,0,1,0
el,395,88,80,86,0,0,0,1,0
el,396,88,76,86,0,0,0,1,0
el,397,88,79,86,0,0,0,1,0
el,398,88,75,79,0,0,0,1,0
el,399,88,77,80,0,0,0,1,0
el,400,75,68,74,0,0,1,1,0
el,401,75,66,75,0,0,1,1,0
el,402,75,68,75,0,0,1,1,0
el,403,75,66,74,0,0,1,1,0
el,404,75,69,75,0,0,1,1,0
el,405,75,69,75,0,0,1,1,0
el,406,75,70,73,0,0,1,1,0
el,407,88,78,87,0,0,1,0,0
el,408,88,78,84,0,0,1,0,0
el,409,88,80,86,0,0,1,0,0
el,410,100,85,87,0,0,0,0,0
el,411,100,88,89,0,0,0,0,0
el,412,100,86,89,0,0,0,0,0
el,413,100,83,90,0,0,0,0,0
el,414,88,78,76,0,1,0,0,0
el,415,88,75,76,0,1,0,0,0
el,416,88,77,80,0,1,0,0,0
el,417,75,66,64,0,2,0,0,0
el,418,75,63,69,0,2,0,0,0
el,419,75,65,69,0,2,0,0,0
el,420,75,66,69,0,2,0,0,0
el,421,75,67,69,0,2,0,0,0
el,422,63,56,58,0,2,0,1,0
el,423,63,56,60,0,2,0,1,0
el,424,75,64,73,0,1,0,1,0
el,425,75,69,73,0,1,0,1,0
el,426,75,69,74,0,1,0,1,0
el,427,75,71,75,0,1,0,1,0
el,428,88,77,85,0,0,0,1,0
el,429,88,81,85,0,0,0,1,0
el,430,88,78,87,0,0,0,1,0
el,431,88,83,86,0,0,0,1,0
el,432,88,77,87,0,0,0,1,0
el,433,88,78,87,0,0,0,1,0
el,434,75,67,75,0,1,0,1,0
el,435,75,68,74,0,1,0,1,0
el,436,75,68,67,0,1,0,1,0
el,437,75,66,65,0,1,0,1,0
el,438,88,79,80,0,1,0,0,0
el,439,75,67,75,0,1,1,0,0
el,440,75,67,74,0,1,1,0,0
el,441,75,68,74,0,1,1,0,0
el,442,75,68,74,0,1,1,0,0
el,443,75,66,75,0,1,1,0,0
el,444,75,66,74,0,1,1,0,0
el,445,75,64,75,0,1,1,0,0
el,446,75,66,73,0,0,1,1,0
el,447,75,66,75,0,0,1,1,0
el,448,75,71,74,0,0,1,1,0
el,449,75,69,75,0,0,1,1,0
el,450,75,68,75,0,0,1,1,0
el,451,75,69,75,0,0,1,1,0
el,452,75,70,74,0,0,1,1,0
el,453,75,66,73,0,0,1,1,0
el,454,88,76,76,0,0,0,1,0
el,455,88,73,75,0,0,0,1,0
el,456,88,76,77,0,0,0,1,0
el,457,88,75,77,0,0,0,1,0
el,458,88,75,79,0,0,0,1,0
el,459,88,79,80,0,0,0,1,0
el,460,88,80,79,0,0,0,1,0
el,461,88,76,83,0,0,0,1,0
el,462,100,88,95,0,0,0,0,0
el,463,100,91,94,0,0,0,0,0
el,464,88,81,84,0,1,0,0,0
el,465,88,79,86,0,1,0,0,0
el,466,88,79,87,0,1,0,0,0
el,467,75,68,74,0,1,0,1,0
el,468,75,68,72,0,1,0,1,0
el,469,75,66,74,0,1,0,1,0
el,470,75,66,75,0,1,0,1,0
el,471,75,64,73,0,1,0,1,0
el,472,75,67,72,0,1,0,1,0
el,473,75,67,74,0,1,0,1,0
el,474,88,78,85,0,0,0,1,0
el,475,88,79,86,0,0,0,1,0
el,476,88,81,88,0,0,0,1,0
el,477,88,83,85,0,0,0,1,0
el,478,88,81,86,0,0,0,1,0
el,479,88,79,86,0,0,0,1,0
el,480,100,93,98,0,0,0,0,0
el,481,100,89,90,0,0,0,0,0
el,482,88,75,79,0,1,0,0,0
el,483,88,78,78,0,1,0,0,0
el,484,88,76,79,0,1,0,0,0
el,485,63,55,63,0,1,1,0,0
el,486,63,56,61,0,1,1,0,0
el,487,63,54,63,0,1,1,0,0
el,488,63,56,63,0,1,1,0,0
el,489,75,68,74,0,0,1,0,0
el,490,75,68,74,0,0,1,0,0
el,491,75,66,72,0,0,1,0,0
el,492,75,69,74,0,0,1,0,0
el,493,75,66,74,0,0,1,0,0
el,494,75,68,75,0,0,1,0,0
el,495,75,66,74,0,0,1,0,0
el,496,75,67,73,0,0,1,0,0
el,497,75,69,74,0,0,1,0,0
el,498,75,69,72,0,0,1,0,0
el,499,88,75,74,0,0,0,0,0
el,500,88,77,77,0,0,0,0,0
el,501,88,74,78,0,0,0,0,0
el,502,88,76,78,0,0,0,0,0
el,503,88,77,79,0,0,0,0,0
el,504,75,63,67,1,0,0,0,1
el,505,75,65,68,1,0,0,0,1
el,506,88,79,79,0,0,0,0,0
el,507,100,90,94,0,0,0,0,0
el,508,100,93,96,0,0,0,0,0
el,509,100,91,94,0,0,0,0,0
el,510,100,88,97,0,0,0,0,0
el,511,100,92,99,0,0,0,0,0
el,512,100,90,99,0,0,0,0,0
el,513,100,93,99,0,0,0,0,0
el,514,100,92,98,0,0,0,0,0
el,515,100,90,98,0,0,0,0,0
el,516,100,92,99,0,0,0,0,0
el,517,100,91,98,0,0,0,0,0
el,518,100,91,98,0,0,0,0,0
el,519,100,90,100,0,0,0,0,0
el,520,100,86,100,0,0,0,0,0
el,521,88,81,86,0,0,0,1,0
el,522,88,79,86,0,0,0,1,0
el,523,88,82,86,0,0,0,1,0
el,524,88,79,86,0,0,0,1,0
el,525,88,78,87,0,0,0,1,0
el,526,88,78,86,0,0,0,1,0
el,527,88,79,87,0,0,0,1,0
el,528,88,80,87,0,0,0,1,0
el,529,88,77,87,0,0,0,1,0
el,530,88,79,85,0,0,0,1,0
el,531,100,92,98,0,0,0,0,0
el,532,88,76,87,0,1,0,0,0
el,533,75,66,74,0,2,0,0,0
el,534,75,65,74,0,2,0,0,0
el,535,75,66,74,0,2,0,0,0
el,536,75,69,75,0,2,0,0,0
el,537,75,70,73,0,2,0,0,0
el,538,75,67,74,0,2,0,0,0
el,539,75,70,72,0,2,0,0,0
el,540,63,57,62,0,2,0,1,0
el,541,75,67,75,0,1,0,1,0
el,542,75,68,75,0,1,0,1,0
el,543,75,68,74,0,1,0,1,0
el,544,75,66,73,0,1,0,1,0
el,545,75,67,74,0,1,0,1,0
el,546,75,70,74,0,1,0,1,0
el,547,75,71,74,0,1,0,1,0
el,548,75,70,75,0,1,0,1,0
el,549,75,67,75,0,1,0,1,0
el,550,75,65,69,0,1,0,1,0
el,551,88,75,76,0,1,0,0,0
el,552,75,72,74,0,1,1,0,0
el,553,75,69,74,0,1,1,0,0
el,554,75,68,75,0,1,1,0,0
el,555,88,78,85,0,0,1,0,0
el,556,88,77,87,0,0,1,0,0
el,557,88,79,87,0,0,1,0,0
el,558,88,81,86,0,0,1,0,0
el,559,88,75,87,0,0,1,0,0
el,560,88,80,87,0,0,1,0,0
el,561,88,80,86,0,0,1,0,0
el,562,100,89,88,0,0,0,0,0
el,563,100,84,88,0,0,0,0,0
el,564,100,87,89,0,0,0,0,0
el,565,88,70,71,0,1,0,0,0
el,566,75,63,65,0,1,1,0,0
el,567,75,66,65,0,1,1,0,0
el,568,75,66,66,0,1,1,0,0
el,569,75,67,67,0,1,1,0,0
el,570,75,64,69,0,1,1,0,0
el,571,75,67,69,0,1,1,0,0
el,572,75,67,70,0,1,1,0,0
el,573,75,68,71,0,1,1,0,0
el,574,88,75,72,0,1,0,0,0
el,575,88,73,76,0,1,0,0,0
el,576,88,79,77,0,1,0,0,0
el,577,88,78,77,0,1,0,0,0
el,578,88,80,83,0,1,0,0,0
el,579,88,79,86,0,1,0,0,0
el,580,88,77,80,0,1,0,0,0
el,581,88,75,82,0,1,0,0,0
el,582,88,77,78,0,1,0,0,0
el,583,88,74,76,0,1,0,0,0
el,584,88,75,86,0,0,1,0,0
el,585,88,78,86,0,0,1,0,0
el,586,88,79,87,0,0,1,0,0
el,587,88,80,86,0,0,1,0,0
el,588,88,77,87,0,0,1,0,0
el,589,88,80,87,0,0,1,0,0
el,590,88,78,87,0,0,1,0,0
el,591,88,79,86,0,0,1,0,0
el,592,88,81,86,0,0,1,0,0
el,593,88,81,87,0,0,1,0,0
el,594,100,85,88,0,0,0,0,0
el,595,88,71,76,0,1,0,0,0
el,596,88,73,76,0,1,0,0,0
el,597,88,77,78,0,1,0,0,0
el,598,88,76,78,0,1,0,0,0
el,599,88,78,78,0,1,0,0,0
el,600,88,78,80,0,1,0,0,0
el,601,88,76,80,0,1,0,0,0
el,602,88,74,81,0,1,0,0,0
el,603,75,66,69,0,2,0,0,0
el,604,75,67,69,0,2,0,0,0
el,605,75,67,71,0,2,0,0,0
el,606,88,77,83,0,1,0,0,0
el,607,88,80,85,0,1,0,0,0
el,608,88,81,86,0,1,0,0,0
el,609,88,80,86,0,1,0,0,0
el,610,100,95,99,0,0,0,0,0
el,611,100,90,100,0,0,0,0,0
el,612,100,87,96,0,0,0,0,0
el,613,100,89,100,0,0,0,0,0
el,614,88,79,85,0,0,0,1,0
el,615,88,78,87,0,0,0,1,0
el,616,88,77,86,0,0,0,1,0
el,617,88,83,85,0,0,0,1,0
el,618,88,75,85,0,0,0,1,0
el,619,88,77,87,0,0,0,1,0
el,620,88,80,88,0,0,0,1,0
el,621,88,81,86,0,0,0,1,0
el,622,88,79,88,0,0,0,1,0
el,623,100,85,99,0,0,0,0,0
el,624,100,89,99,0,0,0,0,0
el,625,100,92,99,0,0,0,0,0
el,626,100,90,88,0,0,0,0,0
el,627,100,88,94,0,0,0,0,0
el,628,100,85,88,0,0,0,0,0
el,629,100,87,91,0,0,0,0,0
el,630,88,76,87,0,0,1,0,0
el,631,88,78,88,0,0,1,0,0
el,632,88,78,86,0,0,1,0,0
el,633,88,79,85,0,0,1,0,0
el,634,88,82,87,0,0,1,0,0
el,635,75,70,74,0,1,1,0,0
el,636,75,68,75,0,1,1,0,0
el,637,75,69,73,0,1,1,0,0
el,638,75,68,74,0,1,1,0,0
el,639,75,69,75,0,1,1,0,0
el,640,63,54,63,0,2,1,0,0
el,641,63,56,62,0,2,1,0,0
el,642,75,69,74,0,1,1,0,0
el,643,75,63,62,0,2,0,0,0
el,644,75,63,63,0,2,0,0,0
el,645,75,64,64,0,2,0,0,0
el,646,75,65,65,0,2,0,0,0
el,647,63,54,54,0,3,0,0,0
el,648,63,55,56,0,3,0,0,0
el,649,63,54,57,0,3,0,0,0
el,650,50,43,46,0,3,0,1,0
el,651,50,45,46,0,3,0,1,0
el,652,63,58,60,0,2,0,1,0
el,653,63,57,59,0,2,0,1,0
el,654,75,68,74,0,1,0,1,0
el,655,75,65,73,0,1,0,1,0
el,656,75,67,75,0,1,0,1,0
el,657,88,79,87,0,0,0,1,0
el,658,88,78,86,0,0,0,1,0
el,659,88,82,87,0,0,0,1,0
el,660,88,78,86,0,0,0,1,0
el,661,100,89,98,0,0,0,0,0
el,662,100,87,98,0,0,0,0,0
el,663,100,91,99,0,0,0,0,0
el,664,100,92,98,0,0,0,0,0
el,665,100,89,94,0,0,0,0,0
el,666,75,70,74,0,0,1,1,0
el,667,75,64,73,0,0,1,1,0
el,668,75,65,73,0,0,1,1,0
el,669,75,66,75,0,0,1,1,0
el,670,75,67,75,0,0,1,1,0
el,671,75,67,74,0,0,1,1,0
el,672,75,63,63,1,0,0,1,1
el,673,75,66,63,1,0,0,1,1
el,674,88,74,77,1,0,0,0,1
el,675,88,73,79,1,0,0,0,1
el,676,100,88,91,0,0,0,0,0
el,677,100,91,94,0,0,0,0,0
el,678,100,90,94,0,0,0,0,0
el,679,100,89,96,0,0,0,0,0
el,680,100,88,97,0,0,0,0,0
el,681,100,90,95,0,0,0,0,0
el,682,100,91,99,0,0,0,0,0
el,683,100,90,99,0,0,0,0,0
el,684,100,89,100,0,0,0,0,0
el,685,100,88,99,0,0,0,0,0
el,686,100,91,98,0,0,0,0,0
el,687,100,87,97,0,0,0,0,0
el,688,100,91,100,0,0,0,0,0
el,689,100,90,99,0,0,0,0,0
el,690,100,88,99,0,0,0,0,0
el,691,100,87,100,0,0,0,0,0
el,692,100,87,99,0,0,0,0,0
el,693,100,91,99,0,0,0,0,0
el,694,100,88,98,0,0,0,0,0
el,695,100,90,99,0,0,0,0,0
el,696,88,82,87,0,0,0,1,0
