id,start,availability,production,quality,c1,c2,c3,c4,c5
el10,134,100,96,100,0,0,0,0,0
el10,135,100,99,100,0,0,0,0,0
el10,136,100,99,100,0,0,0,0,0
el10,137,100,84,100,0,0,0,0,0
el10,138,0,0,0,0,0,0,0,1
el10,139,0,0,0,0,0,0,0,1
el10,140,0,0,0,0,0,0,0,1
el10,141,0,0,0,0,0,0,0,1
el10,142,0,0,0,0,0,0,0,1
el10,143,0,0,0,0,0,0,0,1
el10,144,0,0,0,0,0,0,0,1
el10,145,0,0,0,0,0,0,0,1
el10,146,0,0,0,0,0,0,0,1
el10,147,0,0,0,0,0,0,0,1
el10,148,0,0,0,0,0,0,0,1
el10,149,0,0,0,0,0,0,0,1
el10,150,0,0,0,0,0,0,0,1
el10,151,100,83,100,0,0,0,0,0
el10,152,100,90,100,0,0,0,0,0
el10,153,100,82,96,0,0,0,0,0
el10,154,100,99,100,0,0,0,0,0
el10,155,100,84,100,0,0,0,0,0
el10,156,100,87,100,0,0,0,0,0
el10,157,100,100,100,0,0,0,0,0
el10,158,100,100,100,0,0,0,0,0
el10,159,100,91,96,0,0,0,0,0
el10,160,100,100,100,0,0,0,0,0
el10,161,100,93,91,0,0,0,0,0
el10,162,100,84,100,0,0,0,0,0
el10,163,100,81,90,0,0,0,0,0
el10,164,100,95,100,0,0,0,0,0
el10,165,100,81,100,0,0,0,0,0
el10,166,100,98,100,0,0,0,0,0
el10,167,100,100,100,0,0,0,0,0
el10,168,0,0,0,1,0,0,0,0
el10,169,0,0,0,1,0,0,0,0
el10,170,100,84,99,0,0,0,0,0
el10,171,100,83,90,0,0,0,0,0
el10,172,100,81,100,0,0,0,0,0
el10,173,100,86,100,0,0,0,0,0
el10,174,100,87,100,0,0,0,0,0
el10,175,100,96,100,0,0,0,0,0
el10,176,100,99,100,0,0,0,0,0
el10,177,0,0,0,0,0,0,1,0
el10,178,0,0,0,0,0,0,1,0
el10,179,0,0,0,0,0,0,1,0
el10,180,0,0,0,0,0,0,1,0
el10,181,0,0,0,0,0,0,1,0
el10,182,0,0,0,0,0,0,1,0
el10,183,0,0,0,0,0,0,1,0
el10,184,0,0,0,0,0,0,1,0
el10,185,0,0,0,0,0,0,1,0
el10,186,0,0,0,0,0,0,1,0
el10,187,0,0,0,0,0,0,1,0
el10,188,0,0,0,0,0,0,1,0
el10,189,100,81,90,0,0,0,0,0
el10,190,100,82,100,0,0,0,0,0
el10,191,100,81,97,0,0,0,0,0
el10,192,100,97,100,0,0,0,0,0
el10,193,100,99,97,0,0,0,0,0
el10,194,100,88,100,0,0,0,0,0
el10,195,100,82,100,0,0,0,0,0
el10,196,100,80,100,0,0,0,0,0
el10,197,100,86,92,0,0,0,0,0
el10,198,100,98,100,0,0,0,0,0
el10,199,100,84,100,0,0,0,0,0
el10,200,100,89,96,0,0,0,0,0
el10,201,100,80,94,0,0,0,0,0
el10,202,100,82,100,0,0,0,0,0
el10,203,100,99,100,0,0,0,0,0
el10,204,100,98,100,0,0,0,0,0
el10,205,100,92,98,0,0,0,0,0
el10,206,100,83,100,0,0,0,0,0
el10,207,100,91,100,0,0,0,0,0
el10,208,100,80,100,0,0,0,0,0
el10,209,100,90,100,0,0,0,0,0
el10,210,100,89,100,0,0,0,0,0
el10,211,100,98,100,0,0,0,0,0
el10,212,100,93,100,0,0,0,0,0
el10,213,100,93,90,0,0,0,0,0
el10,214,100,95,100,0,0,0,0,0
el10,215,100,93,100,0,0,0,0,0
el10,216,100,86,100,0,0,0,0,0
el10,217,100,94,100,0,0,0,0,0
el10,218,100,91,100,0,0,0,0,0
el10,219,100,80,100,0,0,0,0,0
el10,220,100,87,100,0,0,0,0,0
el10,221,100,100,100,0,0,0,0,0
el10,222,100,87,99,0,0,0,0,0
el10,223,100,82,100,0,0,0,0,0
el10,224,100,99,100,0,0,0,0,0
el10,225,100,80,100,0,0,0,0,0
el10,226,100,90,100,0,0,0,0,0
el10,227,100,87,100,0,0,0,0,0
el10,228,100,96,100,0,0,0,0,0
el10,229,100,86,97,0,0,0,0,0
el10,230,100,83,100,0,0,0,0,0
el10,231,100,84,100,0,0,0,0,0
el10,232,100,94,93,0,0,0,0,0
el10,233,100,80,100,0,0,0,0,0
el10,234,100,92,100,0,0,0,0,0
el10,235,100,90,94,0,0,0,0,0
el10,236,100,97,100,0,0,0,0,0
el10,237,100,96,98,0,0,0,0,0
el10,238,100,91,100,0,0,0,0,0
el10,239,100,84,100,0,0,0,0,0
el10,240,100,91,92,0,0,0,0,0
el10,241,100,100,100,0,0,0,0,0
el10,242,100,96,96,0,0,0,0,0
el10,243,100,98,91,0,0,0,0,0
el10,244,100,85,100,0,0,0,0,0
el10,245,100,93,100,0,0,0,0,0
el10,246,100,95,100,0,0,0,0,0
el10,247,100,94,100,0,0,0,0,0
el10,248,0,0,0,0,1,0,0,0
el10,249,0,0,0,0,1,0,0,0
el10,250,0,0,0,0,1,0,0,0
el10,251,0,0,0,0,1,0,0,0
el10,252,0,0,0,0,1,0,0,0
el10,253,0,0,0,0,1,0,0,0
el10,254,0,0,0,0,1,0,0,0
el10,255,0,0,0,0,1,0,0,0
el10,256,100,81,95,0,0,0,0,0
el10,257,100,81,100,0,0,0,0,0
el10,258,100,98,100,0,0,0,0,0
el10,259,100,97,100,0,0,0,0,0
el10,260,100,97,100,0,0,0,0,0
el10,261,100,97,100,0,0,0,0,0
el10,262,100,80,100,0,0,0,0,0
el10,263,100,97,100,0,0,0,0,0
el10,264,100,96,94,0,0,0,0,0
el10,265,100,93,100,0,0,0,0,0
el10,266,100,87,98,0,0,0,0,0
el10,267,100,97,100,0,0,0,0,0
el10,268,100,92,100,0,0,0,0,0
el10,269,100,99,100,0,0,0,0,0
el10,270,100,94,100,0,0,0,0,0
el10,271,100,89,100,0,0,0,0,0
el10,272,100,83,100,0,0,0,0,0
el10,273,100,88,100,0,0,0,0,0
el10,274,100,93,100,0,0,0,0,0
el10,275,100,94,100,0,0,0,0,0
el10,276,100,91,94,0,0,0,0,0
el10,277,100,81,99,0,0,0,0,0
el10,278,100,95,99,0,0,0,0,0
el10,279,100,86,94,0,0,0,0,0
el10,280,100,98,100,0,0,0,0,0
el10,281,100,92,100,0,0,0,0,0
el10,282,100,100,100,0,0,0,0,0
el10,283,100,96,98,0,0,0,0,0
el10,284,100,88,92,0,0,0,0,0
el10,285,100,96,94,0,0,0,0,0
el10,286,100,99,100,0,0,0,0,0
el10,287,100,84,91,0,0,0,0,0
el10,288,100,96,100,0,0,0,0,0
el10,289,100,82,100,0,0,0,0,0
el10,290,100,95,100,0,0,0,0,0
el10,291,100,95,100,0,0,0,0,0
el10,292,100,81,100,0,0,0,0,0
el10,293,100,92,94,0,0,0,0,0
el10,294,100,80,94,0,0,0,0,0
el10,295,100,97,100,0,0,0,0,0
el10,296,100,98,100,0,0,0,0,0
el10,297,100,93,100,0,0,0,0,0
el10,298,100,81,100,0,0,0,0,0
el10,299,100,87,100,0,0,0,0,0
el10,300,100,82,100,0,0,0,0,0
el10,301,100,80,100,0,0,0,0,0
el10,302,100,90,100,0,0,0,0,0
el10,303,100,90,100,0,0,0,0,0
el10,304,100,89,90,0,0,0,0,0
el10,305,100,99,100,0,0,0,0,0
el10,306,100,85,100,0,0,0,0,0
el10,307,100,84,90,0,0,0,0,0
el10,308,100,88,94,0,0,0,0,0
el10,309,100,100,100,0,0,0,0,0
el10,310,100,82,100,0,0,0,0,0
el10,311,100,83,96,0,0,0,0,0
el10,312,100,82,95,0,0,0,0,0
el10,313,100,89,100,0,0,0,0,0
el10,314,100,86,100,0,0,0,0,0
el10,315,100,90,100,0,0,0,0,0
el10,316,100,91,100,0,0,0,0,0
el10,317,100,85,100,0,0,0,0,0
el10,318,100,86,100,0,0,0,0,0
el10,319,100,95,100,0,0,0,0,0
el10,320,100,90,100,0,0,0,0,0
el10,321,100,86,96,0,0,0,0,0
el10,322,100,87,98,0,0,0,0,0
el10,323,100,85,100,0,0,0,0,0
el10,324,100,83,100,0,0,0,0,0
el10,325,100,81,100,0,0,0,0,0
el10,326,100,87,100,0,0,0,0,0
el10,327,100,80,95,0,0,0,0,0
el10,328,100,85,93,0,0,0,0,0
el10,329,100,84,92,0,0,0,0,0
el10,330,100,93,96,0,0,0,0,0
el10,331,100,99,90,0,0,0,0,0
el10,332,100,96,100,0,0,0,0,0
el10,333,100,95,100,0,0,0,0,0
el10,334,100,85,90,0,0,0,0,0
el10,335,100,86,100,0,0,0,0,0
el10,336,0,0,0,1,0,0,0,0
el10,337,0,0,0,1,0,0,0,0
el10,338,0,0,0,1,0,0,0,0
el10,339,0,0,0,1,0,0,0,0
el10,340,100,92,100,0,0,0,0,0
el10,341,100,94,97,0,0,0,0,0
el10,342,100,96,100,0,0,0,0,0
el10,343,100,87,95,0,0,0,0,0
el10,344,100,82,100,0,0,0,0,0
el10,345,0,0,0,0,0,0,0,1
el10,346,0,0,0,0,0,0,0,1
el10,347,0,0,0,0,0,0,0,1
el10,348,0,0,0,0,0,0,0,1
el10,349,0,0,0,0,0,0,0,1
el10,350,0,0,0,0,0,0,0,1
el10,351,0,0,0,0,0,0,0,1
el10,352,0,0,0,0,0,0,0,1
el10,353,0,0,0,0,0,0,0,1
el10,354,0,0,0,0,0,0,0,1
el10,355,0,0,0,0,0,0,0,1
el10,356,0,0,0,0,0,0,0,1
el10,357,0,0,0,0,0,0,0,1
el10,358,0,0,0,0,0,0,0,1
el10,359,0,0,0,0,0,0,0,1
el10,360,0,0,0,0,0,0,0,1
el10,361,0,0,0,0,0,0,0,1
el10,362,0,0,0,0,0,0,0,1
el10,363,0,0,0,0,0,0,0,1
el10,364,0,0,0,0,0,0,0,1
el10,365,0,0,0,0,0,0,0,1
el10,366,0,0,0,0,0,0,0,1
el10,367,0,0,0,0,0,0,0,1
el10,368,0,0,0,0,0,0,0,1
el10,369,0,0,0,0,0,0,0,1
el10,370,100,96,100,0,0,0,0,0
el10,371,100,84,100,0,0,0,0,0
el10,372,100,91,91,0,0,0,0,0
el10,373,100,97,100,0,0,0,0,0
el10,374,100,97,92,0,0,0,0,0
el10,375,100,91,100,0,0,0,0,0
el10,376,100,81,100,0,0,0,0,0
el10,377,100,90,93,0,0,0,0,0
el10,378,100,92,100,0,0,0,0,0
el10,379,100,90,100,0,0,0,0,0
el10,380,100,95,100,0,0,0,0,0
el10,381,100,89,100,0,0,0,0,0
el10,382,100,86,100,0,0,0,0,0
el10,383,100,89,100,0,0,0,0,0
el10,384,100,92,100,0,0,0,0,0
el10,385,100,81,100,0,0,0,0,0
el10,386,100,85,100,0,0,0,0,0
el10,387,100,88,100,0,0,0,0,0
el10,388,100,82,95,0,0,0,0,0
el10,389,100,80,100,0,0,0,0,0
el10,390,100,99,100,0,0,0,0,0
el10,391,100,85,100,0,0,0,0,0
el10,392,100,82,100,0,0,0,0,0
el10,393,100,94,100,0,0,0,0,0
el10,394,0,0,0,0,0,0,1,0
el10,395,0,0,0,0,0,0,1,0
el10,396,0,0,0,0,0,0,1,0
el10,397,0,0,0,0,0,0,1,0
el10,398,0,0,0,0,0,0,1,0
el10,399,0,0,0,0,0,0,1,0
el10,400,0,0,0,0,0,0,1,0
el10,401,0,0,0,0,0,0,1,0
el10,402,0,0,0,0,0,0,1,0
el10,403,0,0,0,0,0,0,1,0
el10,404,0,0,0,0,0,0,1,0
el10,405,0,0,0,0,0,0,1,0
el10,406,0,0,0,0,0,0,1,0
el10,407,100,95,100,0,0,0,0,0
el10,408,100,80,90,0,0,0,0,0
el10,409,100,94,96,0,0,0,0,0
el10,410,100,93,100,0,0,0,0,0
el10,411,100,92,100,0,0,0,0,0
el10,412,100,96,100,0,0,0,0,0
el10,413,100,82,100,0,0,0,0,0
el10,414,100,99,100,0,0,0,0,0
el10,415,100,86,91,0,0,0,0,0
el10,416,100,94,100,0,0,0,0,0
el10,417,100,99,91,0,0,0,0,0
el10,418,100,84,100,0,0,0,0,0
el10,419,100,98,100,0,0,0,0,0
el10,420,100,92,100,0,0,0,0,0
el10,421,100,96,92,0,0,0,0,0
el10,422,100,87,100,0,0,0,0,0
el10,423,100,95,100,0,0,0,0,0
el10,424,100,89,98,0,0,0,0,0
el10,425,100,85,95,0,0,0,0,0
el10,426,100,95,100,0,0,0,0,0
el10,427,100,97,100,0,0,0,0,0
el10,428,100,87,100,0,0,0,0,0
el10,429,100,90,93,0,0,0,0,0
el10,430,100,83,100,0,0,0,0,0
el10,431,100,95,100,0,0,0,0,0
el10,432,100,86,100,0,0,0,0,0
el10,433,100,90,100,0,0,0,0,0
el10,434,100,96,100,0,0,0,0,0
el10,435,100,99,100,0,0,0,0,0
el10,436,100,96,100,0,0,0,0,0
el10,437,100,85,100,0,0,0,0,0
el10,438,100,100,100,0,0,0,0,0
el10,439,100,96,98,0,0,0,0,0
el10,440,100,90,100,0,0,0,0,0
el10,441,100,85,100,0,0,0,0,0
el10,442,100,84,100,0,0,0,0,0
el10,443,100,86,100,0,0,0,0,0
el10,444,100,90,95,0,0,0,0,0
el10,445,100,94,100,0,0,0,0,0
el10,446,0,0,0,0,0,0,1,0
el10,447,0,0,0,0,0,0,1,0
el10,448,0,0,0,0,0,0,1,0
el10,449,0,0,0,0,0,0,1,0
el10,450,0,0,0,0,0,0,1,0
el10,451,0,0,0,0,0,0,1,0
el10,452,0,0,0,0,0,0,1,0
el10,453,0,0,0,0,0,0,1,0
el10,454,0,0,0,0,0,0,1,0
el10,455,0,0,0,0,0,0,1,0
el10,456,0,0,0,0,0,0,1,0
el10,457,0,0,0,0,0,0,1,0
el10,458,0,0,0,0,0,0,1,0
el10,459,0,0,0,0,0,0,1,0
el10,460,0,0,0,0,0,0,1,0
el10,461,0,0,0,0,0,0,1,0
el10,462,100,86,100,0,0,0,0,0
el10,463,100,82,93,0,0,0,0,0
el10,464,100,90,100,0,0,0,0,0
el10,465,100,87,100,0,0,0,0,0
el10,466,100,97,100,0,0,0,0,0
el10,467,100,90,100,0,0,0,0,0
el10,468,100,95,93,0,0,0,0,0
el10,469,100,88,100,0,0,0,0,0
el10,470,100,83,100,0,0,0,0,0
el10,471,100,81,100,0,0,0,0,0
el10,472,100,81,92,0,0,0,0,0
el10,473,100,90,95,0,0,0,0,0
el10,474,100,82,100,0,0,0,0,0
el10,475,100,99,100,0,0,0,0,0
el10,476,100,92,100,0,0,0,0,0
el10,477,100,94,91,0,0,0,0,0
el10,478,100,83,98,0,0,0,0,0
el10,479,100,100,100,0,0,0,0,0
el10,480,100,100,97,0,0,0,0,0
el10,481,100,87,100,0,0,0,0,0
el10,482,100,80,90,0,0,0,0,0
el10,483,100,94,98,0,0,0,0,0
el10,484,100,89,100,0,0,0,0,0
el10,485,100,84,100,0,0,0,0,0
el10,486,100,96,100,0,0,0,0,0
el10,487,100,99,100,0,0,0,0,0
el10,488,100,86,100,0,0,0,0,0
el10,489,100,86,100,0,0,0,0,0
el10,490,100,88,100,0,0,0,0,0
el10,491,100,80,100,0,0,0,0,0
el10,492,100,89,100,0,0,0,0,0
el10,493,100,80,97,0,0,0,0,0
el10,494,100,86,100,0,0,0,0,0
el10,495,100,90,100,0,0,0,0,0
el10,496,100,97,91,0,0,0,0,0
el10,497,100,83,98,0,0,0,0,0
el10,498,100,100,93,0,0,0,0,0
el10,499,100,100,95,0,0,0,0,0
el10,500,100,91,100,0,0,0,0,0
el10,501,100,97,100,0,0,0,0,0
el10,502,100,85,100,0,0,0,0,0
el10,503,100,96,100,0,0,0,0,0
el10,504,0,0,0,1,0,0,0,0
el10,505,0,0,0,1,0,0,0,0
el10,506,100,94,91,0,0,0,0,0
el10,507,100,94,92,0,0,0,0,0
el10,508,100,97,100,0,0,0,0,0
el10,509,100,92,100,0,0,0,0,0
el10,510,100,86,95,0,0,0,0,0
el10,511,100,86,100,0,0,0,0,0
el10,512,100,88,100,0,0,0,0,0
el10,513,100,83,100,0,0,0,0,0
el10,514,100,100,91,0,0,0,0,0
el10,515,100,87,100,0,0,0,0,0
el10,516,100,98,100,0,0,0,0,0
el10,517,100,89,100,0,0,0,0,0
el10,518,100,93,91,0,0,0,0,0
el10,519,100,93,100,0,0,0,0,0
el10,520,100,93,100,0,0,0,0,0
el10,521,100,89,100,0,0,0,0,0
el10,522,100,88,100,0,0,0,0,0
el10,523,100,84,100,0,0,0,0,0
el10,524,100,93,100,0,0,0,0,0
el10,525,100,90,100,0,0,0,0,0
el10,526,100,93,90,0,0,0,0,0
el10,527,100,90,100,0,0,0,0,0
el10,528,100,90,100,0,0,0,0,0
el10,529,100,93,100,0,0,0,0,0
el10,530,100,82,100,0,0,0,0,0
el10,531,100,82,93,0,0,0,0,0
el10,532,0,0,0,0,1,0,0,0
el10,533,0,0,0,0,1,0,0,0
el10,534,0,0,0,0,1,0,0,0
el10,535,0,0,0,0,1,0,0,0
el10,536,0,0,0,0,1,0,0,0
el10,537,0,0,0,0,1,0,0,0
el10,538,0,0,0,0,1,0,0,0
el10,539,0,0,0,0,1,0,0,0
el10,540,0,0,0,0,1,0,0,0
el10,541,100,86,100,0,0,0,0,0
el10,542,100,96,100,0,0,0,0,0
el10,543,100,84,97,0,0,0,0,0
el10,544,100,84,92,0,0,0,0,0
el10,545,100,82,99,0,0,0,0,0
el10,546,100,97,100,0,0,0,0,0
el10,547,100,88,100,0,0,0,0,0
el10,548,100,92,100,0,0,0,0,0
el10,549,100,90,100,0,0,0,0,0
el10,550,100,87,100,0,0,0,0,0
el10,551,100,82,100,0,0,0,0,0
el10,552,100,92,94,0,0,0,0,0
el10,553,100,99,100,0,0,0,0,0
el10,554,100,91,100,0,0,0,0,0
el10,555,100,89,100,0,0,0,0,0
el10,556,100,85,100,0,0,0,0,0
el10,557,100,85,100,0,0,0,0,0
el10,558,100,89,100,0,0,0,0,0
el10,559,100,89,100,0,0,0,0,0
el10,560,100,92,100,0,0,0,0,0
el10,561,100,85,95,0,0,0,0,0
el10,562,100,93,100,0,0,0,0,0
el10,563,100,80,90,0,0,0,0,0
el10,564,100,93,100,0,0,0,0,0
el10,565,0,0,0,0,1,0,0,0
el10,566,0,0,0,0,1,0,0,0
el10,567,0,0,0,0,1,0,0,0
el10,568,0,0,0,0,1,0,0,0
el10,569,0,0,0,0,1,0,0,0
el10,570,0,0,0,0,1,0,0,0
el10,571,0,0,0,0,1,0,0,0
el10,572,0,0,0,0,1,0,0,0
el10,573,0,0,0,0,1,0,0,0
el10,574,0,0,0,0,1,0,0,0
el10,575,0,0,0,0,1,0,0,0
el10,576,0,0,0,0,1,0,0,0
el10,577,100,83,100,0,0,0,0,0
el10,578,100,86,100,0,0,0,0,0
el10,579,100,93,100,0,0,0,0,0
el10,580,100,88,95,0,0,0,0,0
el10,581,100,99,97,0,0,0,0,0
el10,582,100,95,100,0,0,0,0,0
el10,583,100,91,100,0,0,0,0,0
el10,584,100,92,100,0,0,0,0,0
el10,585,100,97,100,0,0,0,0,0
el10,586,100,83,100,0,0,0,0,0
el10,587,100,91,96,0,0,0,0,0
el10,588,100,80,100,0,0,0,0,0
el10,589,100,99,100,0,0,0,0,0
el10,590,100,96,96,0,0,0,0,0
el10,591,100,98,100,0,0,0,0,0
el10,592,100,97,100,0,0,0,0,0
el10,593,100,85,100,0,0,0,0,0
el10,594,100,81,100,0,0,0,0,0
el10,595,100,81,100,0,0,0,0,0
el10,596,100,88,100,0,0,0,0,0
el10,597,100,91,100,0,0,0,0,0
el10,598,100,89,98,0,0,0,0,0
el10,599,100,98,100,0,0,0,0,0
el10,600,100,91,100,0,0,0,0,0
el10,601,100,83,100,0,0,0,0,0
el10,602,100,83,100,0,0,0,0,0
el10,603,100,92,95,0,0,0,0,0
el10,604,100,97,90,0,0,0,0,0
el10,605,100,87,93,0,0,0,0,0
el10,606,100,93,100,0,0,0,0,0
el10,607,100,91,100,0,0,0,0,0
el10,608,100,91,100,0,0,0,0,0
el10,609,100,99,100,0,0,0,0,0
el10,610,100,93,100,0,0,0,0,0
el10,611,100,98,100,0,0,0,0,0
el10,612,100,83,100,0,0,0,0,0
el10,613,100,80,100,0,0,0,0,0
el10,614,100,96,91,0,0,0,0,0
el10,615,100,95,100,0,0,0,0,0
el10,616,100,93,100,0,0,0,0,0
el10,617,100,96,90,0,0,0,0,0
el10,618,100,91,100,0,0,0,0,0
el10,619,100,95,94,0,0,0,0,0
el10,620,100,98,100,0,0,0,0,0
el10,621,100,97,93,0,0,0,0,0
el10,622,100,80,100,0,0,0,0,0
el10,623,100,88,100,0,0,0,0,0
el10,624,100,90,92,0,0,0,0,0
el10,625,100,84,100,0,0,0,0,0
el10,626,100,90,100,0,0,0,0,0
el10,627,100,91,100,0,0,0,0,0
el10,628,100,86,99,0,0,0,0,0
el10,629,100,99,100,0,0,0,0,0
el10,630,100,82,100,0,0,0,0,0
el10,631,100,91,100,0,0,0,0,0
el10,632,100,88,100,0,0,0,0,0
el10,633,100,99,100,0,0,0,0,0
el10,634,100,99,100,0,0,0,0,0
el10,635,0,0,0,0,1,0,0,0
el10,636,0,0,0,0,1,0,0,0
el10,637,0,0,0,0,1,0,0,0
el10,638,0,0,0,0,1,0,0,0
el10,639,0,0,0,0,1,0,0,0
el10,640,0,0,0,0,1,0,0,0
el10,641,0,0,0,0,1,0,0,0
el10,642,100,88,94,0,0,0,0,0
el10,643,100,88,100,0,0,0,0,0
el10,644,100,83,100,0,0,0,0,0
el10,645,100,84,97,0,0,0,0,0
el10,646,100,96,100,0,0,0,0,0
el10,647,100,89,90,0,0,0,0,0
el10,648,100,86,100,0,0,0,0,0
el10,649,100,91,100,0,0,0,0,0
el10,650,100,94,100,0,0,0,0,0
el10,651,100,85,100,0,0,0,0,0
el10,652,100,82,100,0,0,0,0,0
el10,653,100,96,93,0,0,0,0,0
el10,654,100,98,100,0,0,0,0,0
el10,655,100,90,100,0,0,0,0,0
el10,656,100,98,100,0,0,0,0,0
el10,657,100,85,100,0,0,0,0,0
el10,658,100,98,100,0,0,0,0,0
el10,659,100,100,100,0,0,0,0,0
el10,660,100,94,90,0,0,0,0,0
el10,661,100,86,92,0,0,0,0,0
el10,662,100,82,100,0,0,0,0,0
el10,663,100,100,100,0,0,0,0,0
